Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3902,Male,2,Research Scientist,Married,192370,9,Y,11,8,1,9,2,5,1,2,Voluntary,Detail see down common great on especially.
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,3903,Female,3,Research Scientist,Single,41070,3,Y,11,8,1,17,2,13,6,7,Voluntary,Decision decade approach.
45,No,Non-Travel,Sales,2,3,Life Sciences,1,3904,Female,2,Manufacturing Director,Married,83960,3,Y,15,8,2,25,3,23,14,4,Involuntary,Heart certainly computer beat where pull.
24,Yes,Travel_Rarely,Sales,6,2,Medical,1,3905,Female,2,Manager,Married,20070,1,Y,12,8,0,1,2,1,0,0,Unk,
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,3906,Female,2,Sales Executive,Married,196270,7,Y,11,8,2,25,1,23,14,10,Unk,
26,No,Travel_Rarely,Research & Development,9,1,Medical,1,3907,Male,1,Sales Executive,Married,106860,1,Y,14,8,1,3,2,3,0,2,Unk,
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3908,Male,1,Research Director,Single,29420,1,Y,22,8,1,21,4,21,8,6,Unk,
32,No,Travel_Frequently,Sales,1,1,Marketing,1,3909,Male,2,Laboratory Technician,Married,88580,6,Y,16,8,1,10,2,5,1,3,Resignation,Party employee page half young budget.
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,3910,Male,1,Sales Executive,Married,167560,1,Y,11,8,2,6,5,5,0,3,Unk,
41,No,Non-Travel,Sales,2,2,Medical,1,3911,Male,2,Research Scientist,Married,107980,NA,Y,14,8,2,10,5,3,1,2,Unk,
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,3912,Male,1,Healthcare Representative,Married,23230,2,Y,16,8,1,18,2,1,0,0,Retirement,Audience run degree that your beyond cell.
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3913,Female,1,Research Scientist,Divorced,14160,1,Y,15,8,1,6,3,6,1,2,Retirement,Environment state tax sound stop group doctor.
46,No,Travel_Rarely,Research & Development,6,3,Medical,1,3914,Male,4,Sales Executive,Single,46150,6,Y,12,8,0,19,3,10,0,9,Resignation,Lot as card response consumer.
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,3915,Male,1,Laboratory Technician,Married,24610,2,Y,20,8,1,17,4,7,0,7,Unk,
30,No,Travel_Rarely,Sales,9,4,Marketing,1,3916,Male,1,Laboratory Technician,Married,87220,1,Y,17,8,1,10,3,10,0,8,Unk,
47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,3917,Female,2,Sales Executive,Married,39550,7,Y,12,8,1,4,5,1,0,0,Unk,
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3918,Female,3,Sales Executive,Divorced,99570,4,Y,20,8,0,13,1,10,0,3,Involuntary,Medical message face development moment because.
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,3919,Male,2,Manufacturing Director,Divorced,33760,5,Y,20,8,0,16,3,2,2,2,Unk,
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,3920,Female,2,Research Director,Single,88230,6,Y,13,8,2,10,3,0,0,0,Unk,
23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,3921,Male,3,Manufacturing Director,Single,103220,1,Y,14,8,2,3,2,3,1,2,Resignation,Board up meet away firm yet human find.
31,No,Travel_Frequently,Sales,3,3,Marketing,1,3922,Male,2,Sales Executive,Single,46210,2,Y,18,8,1,9,3,5,1,4,Resignation,Memory theory thank past could.
39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,3923,Female,2,Manufacturing Director,Married,109760,1,Y,11,8,0,9,3,9,5,8,Resignation,Who few sport business various.
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3,Y,11,8,2,10,0,4,0,2,Unk,
40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,3925,Male,3,Manufacturing Director,Single,104820,1,Y,11,8,1,21,6,21,12,8,Unk,
45,No,Travel_Rarely,Research & Development,19,4,Medical,1,3926,Male,1,Sales Representative,Married,71190,4,Y,15,8,0,9,2,5,0,3,Involuntary,Smile most around.
30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,3927,Male,1,Research Director,Single,95820,0,Y,12,8,1,10,2,9,0,7,Involuntary,Region hit sense national about.
24,No,Travel_Frequently,Sales,3,4,Marketing,1,3928,Male,1,Sales Executive,Married,45080,0,Y,11,8,1,3,5,2,2,1,Unk,
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,3929,Female,1,Human Resources,Divorced,22070,6,Y,14,8,0,6,4,4,1,2,Unk,
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3930,Male,3,Laboratory Technician,Married,77560,1,Y,15,8,2,6,3,5,0,2,Retirement,Activity pay wall start cause.
27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,3931,Male,1,Manager,Single,66940,1,Y,13,8,1,6,2,6,1,4,Resignation,Statement would join music great dark.
29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,3932,Male,5,Research Scientist,Single,36910,1,Y,13,8,0,2,3,2,2,2,Unk,
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,3933,Female,1,Sales Executive,Single,23770,8,Y,21,8,1,10,2,3,0,2,Unk,
30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,3934,Male,3,Sales Executive,Divorced,23130,2,Y,11,8,0,12,5,7,1,7,Unk,
34,No,Travel_Rarely,Research & Development,1,2,Medical,1,3935,Female,2,Healthcare Representative,Married,176650,0,Y,11,8,0,6,5,5,1,2,Unk,
33,No,Non-Travel,Research & Development,2,4,Medical,1,3936,Male,1,Sales Representative,Single,25960,8,Y,14,8,1,13,4,11,1,7,Involuntary,Author hotel car care special organization.
49,No,Travel_Rarely,Sales,3,4,Marketing,1,3937,Male,1,Sales Executive,Single,47280,3,Y,11,8,1,8,4,5,0,4,Unk,
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,3938,Male,1,Sales Executive,Single,43020,2,Y,13,8,0,11,3,0,0,0,Voluntary,Hard way effort wear physical. Want between grow.
38,No,Travel_Frequently,Research & Development,28,3,Medical,1,3939,Male,1,Healthcare Representative,Married,29790,4,Y,12,8,1,9,3,6,0,5,Unk,
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,3940,Male,2,Laboratory Technician,Married,168850,2,Y,14,8,2,10,2,1,0,0,Involuntary,Movie before ability. Seem watch deal center.
29,No,Travel_Rarely,Research & Development,3,4,Other,1,3941,Female,2,Sales Representative,Divorced,55930,1,Y,13,8,1,1,3,1,0,0,Retirement,Offer performance arrive travel.
30,No,Travel_Rarely,Research & Development,2,1,Medical,1,3942,Male,1,Sales Representative,Married,104450,3,Y,18,8,1,10,3,7,1,7,Retirement,Top seem police tree against.
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,3943,Female,1,Laboratory Technician,Single,87400,2,Y,11,8,1,12,2,7,0,7,Unk,
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,3944,Female,1,Manufacturing Director,Married,25140,3,Y,11,8,0,15,2,1,1,0,Unk,
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,3945,Male,3,Sales Executive,Married,76550,9,Y,12,8,1,6,3,1,0,0,Unk,
42,No,Travel_Rarely,Human Resources,1,3,Other,1,3946,Female,1,Healthcare Representative,Divorced,174650,8,Y,13,8,1,7,3,5,0,4,Resignation,Visit you let sort amount visit.
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,3947,Female,1,Sales Executive,Married,73510,8,Y,20,8,1,34,3,1,0,0,Unk,
33,No,Non-Travel,Research & Development,14,3,Other,1,3948,Male,1,Research Scientist,Divorced,108200,5,Y,12,8,0,11,2,9,1,7,Unk,
41,No,Travel_Rarely,Research & Development,5,3,Medical,1,3949,Male,1,Sales Representative,Divorced,121690,1,Y,19,8,0,5,2,5,0,4,Unk,
34,No,Non-Travel,Research & Development,7,4,Medical,1,3950,Female,1,Research Scientist,Divorced,196260,1,Y,21,8,0,15,5,15,0,7,Voluntary,Mention adult treatment old play.
53,No,Non-Travel,Research & Development,10,4,Medical,1,3951,Male,2,Healthcare Representative,Married,20700,4,Y,13,8,2,27,2,3,0,2,Unk,
43,No,Travel_Rarely,Sales,16,2,Marketing,1,3952,Female,1,Laboratory Technician,Single,67820,0,Y,16,8,1,10,2,9,1,8,Involuntary,Can last meet shake imagine he.
34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,3953,Female,5,Sales Executive,Single,77790,5,Y,12,8,1,6,2,2,2,2,Unk,
21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,3954,Male,5,Healthcare Representative,Single,27910,1,Y,14,8,0,1,3,1,1,0,Involuntary,After draw carry north federal region recently.
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3955,Female,2,Sales Executive,Married,32010,1,Y,11,8,1,5,3,5,0,4,Unk,
22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,3956,Male,4,Research Scientist,Married,49680,1,Y,14,8,0,1,3,1,0,0,Unk,
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,3957,Male,5,Sales Executive,Married,131200,1,Y,12,8,2,13,6,12,5,7,Unk,
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3958,Female,1,Manager,Married,40330,2,Y,14,8,0,15,2,2,2,2,Unk,
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,3959,Male,2,Sales Executive,Married,32910,1,Y,16,8,3,5,2,5,0,3,Unk,
46,No,Travel_Rarely,Sales,3,4,Marketing,1,3960,Female,1,Sales Representative,Divorced,42720,7,Y,13,8,0,24,3,2,2,2,Resignation,Break price parent seat natural whatever.
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,3961,Female,4,Research Scientist,Married,50560,7,Y,12,8,0,15,2,12,5,7,Unk,
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,3962,Male,1,Research Scientist,Divorced,28440,1,Y,12,8,0,6,2,5,2,3,Unk,
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,3963,Male,2,Sales Executive,Divorced,27030,2,Y,14,8,0,19,2,10,4,7,Unk,
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,3964,Male,2,Research Scientist,Single,19040,1,Y,22,8,1,10,4,10,7,7,Unk,
33,No,Travel_Rarely,Research & Development,8,5,Medical,1,3965,Male,2,Laboratory Technician,Married,82240,6,Y,19,8,0,14,3,10,7,6,Voluntary,Dinner teach cover later.
28,No,Travel_Rarely,Sales,9,3,Medical,1,3966,Female,2,Sales Executive,Married,47660,1,Y,12,8,0,5,3,5,0,3,Retirement,Debate want series success above.
39,No,Travel_Rarely,Sales,3,4,Marketing,1,3967,Female,2,Laboratory Technician,Single,26100,7,Y,12,8,0,9,2,4,2,2,Unk,
46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,3968,Male,2,Manufacturing Director,Single,57310,8,Y,17,8,0,6,2,2,2,2,Unk,
40,No,Travel_Rarely,Research & Development,2,2,Medical,1,3969,Male,1,Research Director,Married,25390,4,Y,12,8,1,7,3,4,0,2,Voluntary,Another instead but house six make citizen.
42,No,Travel_Rarely,Research & Development,7,4,Other,1,3970,Female,2,Laboratory Technician,Married,57140,5,Y,11,8,0,10,2,0,0,0,Involuntary,Game reach not save individual.
35,No,Non-Travel,Sales,10,1,Life Sciences,1,3971,Female,2,Research Director,Divorced,43230,2,Y,18,8,3,15,3,7,1,7,Unk,
38,No,Non-Travel,Sales,6,4,Marketing,1,3972,Male,3,Sales Executive,Divorced,73360,5,Y,11,8,0,13,3,11,3,8,Retirement,Vote yard sign address lead knowledge front.
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3973,Male,1,Manufacturing Director,Married,134990,4,Y,23,8,2,11,2,7,0,7,Resignation,Risk hundred social.
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,3974,Male,1,Laboratory Technician,Single,137580,1,Y,11,8,1,10,5,10,0,8,Involuntary,World area thus attention start.
39,No,Travel_Frequently,Research & Development,2,1,Medical,1,3975,Male,2,Healthcare Representative,Divorced,51550,2,Y,18,8,1,7,3,2,2,2,Unk,
43,No,Non-Travel,Human Resources,8,5,Medical,1,3976,Female,3,Sales Executive,Single,22580,4,Y,18,8,0,7,2,3,1,2,Unk,
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3977,Male,3,Research Scientist,Single,35970,3,Y,13,8,1,11,2,3,1,2,Unk,
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,3978,Male,3,Laboratory Technician,Divorced,25150,0,Y,18,8,0,23,2,22,13,5,Retirement,Exactly fear as speech.
30,No,Travel_Rarely,Sales,26,3,Marketing,1,3979,Female,2,Manager,Single,44200,9,Y,11,8,0,9,3,7,0,2,Unk,
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,3980,Female,3,Sales Executive,Married,65780,0,Y,15,8,2,6,3,5,1,4,Unk,
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,3981,Male,1,Sales Executive,Married,44220,4,Y,11,8,1,13,2,9,3,7,Unk,
40,No,Travel_Rarely,Sales,27,2,Medical,1,3982,Female,3,Sales Executive,Divorced,102740,4,Y,18,8,0,12,3,5,0,3,Unk,
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3983,Male,2,Laboratory Technician,Married,53430,1,Y,14,8,0,10,5,10,4,8,Retirement,Music society money product next.
58,No,Non-Travel,Research & Development,2,4,Medical,1,3984,Male,1,Laboratory Technician,Divorced,23760,4,Y,12,8,1,37,3,16,14,14,Involuntary,Member success us future a song every.
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,3985,Female,3,Manufacturing Director,Married,53460,0,Y,14,8,0,6,3,5,0,3,Resignation,Idea why card study body commercial.
47,No,Travel_Rarely,Research & Development,19,5,Medical,1,3986,Female,2,Research Scientist,Divorced,28270,8,Y,14,8,1,28,3,22,14,10,Unk,
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3987,Male,2,Manager,Divorced,199430,2,Y,13,8,1,15,3,7,7,7,Resignation,Amount address then peace deep community own six.
54,No,Travel_Rarely,Sales,27,4,Medical,1,3988,Male,1,Research Scientist,Married,31310,4,Y,14,8,0,14,3,7,1,7,Retirement,Thing stock near question mouth.
31,No,Travel_Frequently,Sales,8,4,Other,1,3989,Female,3,Manufacturing Director,Married,25520,2,Y,18,8,0,9,2,3,2,2,Voluntary,Decade structure outside I world agent treat.
28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,3990,Male,3,Manager,Married,44770,1,Y,15,8,0,3,6,3,1,2,Unk,
38,No,Travel_Rarely,Research & Development,19,3,Medical,1,3991,Female,2,Manufacturing Director,Married,64740,2,Y,13,8,2,20,3,4,0,3,Unk,
26,No,Travel_Rarely,Sales,8,3,Marketing,1,3992,Female,1,Healthcare Representative,Single,30330,1,Y,12,8,0,5,2,5,1,2,Involuntary,Art decade agreement bank.
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,3993,Female,1,Sales Representative,Married,29360,2,Y,13,8,1,23,3,2,2,2,Voluntary,Few attorney all campaign town reflect behavior.
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,3994,Male,3,Sales Representative,Single,186060,1,Y,24,8,2,0,4,0,0,0,Unk,
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3995,Male,3,Laboratory Technician,Married,21680,0,Y,14,8,1,2,2,1,0,0,Retirement,He PM simply interesting.
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,3996,Male,1,Manager,Divorced,28530,4,Y,14,8,1,4,5,2,2,0,Unk,
45,No,Non-Travel,Sales,1,4,Technical Degree,1,3997,Male,1,Research Scientist,Married,170480,4,Y,15,8,0,10,3,8,5,7,Retirement,Seek reason commercial method among back war.
36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,3998,Female,5,Laboratory Technician,Married,22900,4,Y,11,8,0,15,5,1,0,0,Involuntary,Finish something start activity full professor.
43,No,Travel_Frequently,Sales,8,3,Medical,1,3999,Male,1,Research Director,Married,36000,1,Y,23,8,0,7,2,7,7,7,Voluntary,Traditional stay important save box.
27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,4000,Male,5,Research Scientist,Single,21070,0,Y,13,8,0,6,2,5,0,2,Unk,
29,No,Travel_Frequently,Research & Development,6,2,Medical,1,4001,Male,1,Human Resources,Married,41150,1,Y,11,8,0,11,1,11,3,10,Unk,
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,4002,Male,4,Sales Executive,Single,43270,8,Y,13,8,0,4,4,0,0,0,Unk,
42,No,Non-Travel,Research & Development,11,3,Medical,1,4003,Male,1,Manager,Married,178560,3,Y,18,8,0,10,2,6,3,3,Retirement,Class table south receive democratic.
47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,4004,Female,5,Manager,Single,31960,4,Y,14,8,1,7,3,2,2,0,Involuntary,Difference require discuss.
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,4005,Female,1,Laboratory Technician,Divorced,190810,3,Y,21,8,0,12,2,9,4,7,Unk,
28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,4006,Male,1,Sales Executive,Divorced,89660,1,Y,16,8,1,3,3,3,2,2,Voluntary,Keep position nature most anything eat blue.
29,No,Travel_Rarely,Research & Development,16,3,Medical,1,4007,Female,1,Manufacturing Director,Divorced,22100,8,Y,11,8,1,11,4,7,1,6,Resignation,Sport information for admit language mention.
42,No,Travel_Rarely,Sales,2,4,Medical,1,4008,Female,2,Research Director,Single,45390,4,Y,17,8,1,8,5,0,0,0,Resignation,Stock avoid company tend tell success.
32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,4009,Male,2,Laboratory Technician,Single,27410,7,Y,11,8,0,7,3,2,2,2,Unk,
46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,4010,Male,2,Laboratory Technician,Divorced,34910,2,Y,14,8,0,25,0,19,2,8,Involuntary,President clearly teach recently care.
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,4011,Female,5,Research Scientist,Married,45410,1,Y,14,8,2,9,4,9,5,8,Unk,
29,No,Travel_Rarely,Research & Development,1,2,Medical,1,4012,Male,3,Sales Executive,Married,26780,1,Y,25,8,1,1,3,1,0,0,Involuntary,Look area spend. Deal animal main interesting.
43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4013,Male,1,Manufacturing Director,Married,73790,7,Y,13,8,2,21,3,16,6,14,Unk,
48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4014,Female,2,Manager,Married,62720,4,Y,14,8,0,29,3,22,12,9,Unk,
29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,4015,Female,1,Laboratory Technician,Single,52200,1,Y,17,8,0,1,3,1,1,0,Unk,
46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,4016,Female,2,Sales Representative,Married,27430,5,Y,25,8,1,14,1,8,0,7,Unk,
27,No,Travel_Frequently,Research & Development,16,4,Medical,1,4017,Male,3,Healthcare Representative,Married,49980,0,Y,20,8,2,8,3,7,7,3,Retirement,Talk into between trip final.
39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,4018,Male,3,Healthcare Representative,Divorced,102520,8,Y,13,8,1,7,3,2,2,2,Unk,
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,4019,Female,1,Human Resources,Married,27810,8,Y,13,8,1,19,2,5,0,4,Unk,
28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,4020,Male,2,Laboratory Technician,Married,68520,1,Y,18,8,1,1,2,1,0,0,Unk,
30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,4021,Female,2,Sales Executive,Single,49500,1,Y,12,8,2,1,3,1,0,0,Unk,
22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,4022,Female,2,Laboratory Technician,Single,35790,1,Y,19,8,3,1,3,1,0,0,Unk,
36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,4023,Male,1,Sales Executive,Married,131910,1,Y,14,8,1,10,2,10,1,7,Voluntary,Vote growth sound wide art.
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,4024,Female,5,Manager,Divorced,103770,1,Y,14,8,0,10,2,10,0,2,Unk,
34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,4025,Female,1,Sales Executive,Married,22350,2,Y,14,8,1,9,2,5,1,0,Resignation,Exist how dog information accept around PM.
29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,4026,Female,1,Sales Executive,Single,105020,3,Y,12,8,0,11,4,3,1,2,Retirement,Chance ever laugh sign indicate.
37,No,Travel_Rarely,Research & Development,7,2,Medical,1,4027,Male,1,Manufacturing Director,Married,20110,5,Y,13,8,0,16,4,5,0,4,Retirement,Indicate less quality put listen nation.
35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,4028,Male,2,Laboratory Technician,Married,18590,0,Y,25,8,1,4,2,3,0,2,Unk,
45,No,Travel_Rarely,Research & Development,3,3,Medical,1,4029,Female,2,Sales Executive,Married,37600,0,Y,14,8,1,10,2,9,3,8,Resignation,Like open news car seem garden people.
36,No,Travel_Frequently,Research & Development,5,3,Medical,1,4030,Female,4,Manufacturing Director,Single,177790,1,Y,17,8,1,10,5,10,0,8,Involuntary,Base item do role debate perform.
40,No,Travel_Rarely,Research & Development,3,3,Other,1,4031,Male,1,Sales Executive,Divorced,68330,2,Y,13,8,0,22,3,19,11,16,Unk,
26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,4032,Male,2,Human Resources,Married,68120,1,Y,13,8,0,1,2,1,1,0,Unk,
27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,4033,Male,2,Manufacturing Director,Single,51710,0,Y,20,8,1,9,1,8,0,7,Unk,
48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,4034,Male,2,Research Director,Divorced,197400,3,Y,14,8,0,24,2,22,4,7,Involuntary,Program deal run.
44,No,Travel_Rarely,Sales,1,2,Medical,1,4035,Male,4,Manager,Married,187110,2,Y,12,8,1,10,0,2,2,2,Retirement,Great parent relate growth summer.
34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,4036,Female,1,Sales Representative,Married,36920,1,Y,12,8,1,5,5,5,3,0,Involuntary,Above fight animal support beautiful.
